CHROM	BIN_START	N_SNPS	TajimaD	Region
6B	76850000	2	-0.098341	PNWSpring
6B	76910000	1	-0.121634	PNWSpring
6B	77010000	1	-0.121634	PNWSpring
6B	77050000	1	1.61085	PNWSpring
6B	77110000	2	1.73776	PNWSpring
6B	77260000	5	-1.51201	PNWSpring
6B	77390000	2	-0.82659	PNWSpring
6B	77450000	4	-0.736021	PNWSpring
6B	77470000	3	-0.0357816	PNWSpring
6B	77500000	1	-0.911101	PNWSpring
6B	77540000	1	-0.333608	PNWSpring
6B	77610000	2	-0.900325	PNWSpring
6B	77680000	1	-1.03475	PNWSpring
6B	77710000	4	-1.41981	PNWSpring
6B	77720000	1	-1.03475	PNWSpring
6B	77730000	6	-1.86419	PNWSpring
6B	77740000	16	0.0870189	PNWSpring
6B	77770000	16	-1.86996	PNWSpring
6B	77780000	9	-1.39448	PNWSpring
6B	77790000	2	0.536146	PNWSpring
6B	77950000	8	-1.1765	PNWSpring
6B	77980000	2	1.32812	PNWSpring
6B	78150000	1	-0.790167	PNWSpring
6B	78200000	2	-1.05872	PNWSpring
6B	78210000	15	-0.596492	PNWSpring
6B	78230000	3	-0.899434	PNWSpring
6B	78350000	1	-0.911101	PNWSpring
6B	78440000	4	-0.923683	PNWSpring
6B	78500000	2	-1.38643	PNWSpring
6B	78590000	2	-1.30359	PNWSpring
6B	78610000	1	-1.03475	PNWSpring
6B	78640000	4	-0.390606	PNWSpring
6B	79040000	4	2.33049	PNWSpring
6B	79150000	1	0.849913	PNWSpring
6B	79270000	2	-0.594461	PNWSpring
6B	79300000	1	-0.556452	PNWSpring
6B	79340000	3	-0.190106	PNWSpring
6B	79630000	1	-1.03475	PNWSpring
6B	79850000	2	0.00725505	PNWSpring
6B	80020000	4	-0.0862425	PNWSpring
6B	80210000	1	0.53467	PNWSpring
6B	80230000	2	1.52201	PNWSpring
6B	80460000	3	-0.886692	PNWSpring
6B	80680000	1	-0.443671	PNWSpring
6B	80770000	1	1.34995	PNWSpring
6B	80780000	6	1.9283	PNWSpring
6B	80810000	1	-0.556452	PNWSpring
6B	80820000	2	-0.601743	PNWSpring
6B	80830000	2	-1.30359	PNWSpring
6B	80840000	1	-0.671951	PNWSpring
6B	80970000	3	-0.49734	PNWSpring
6B	81000000	1	0.175945	PNWSpring
6B	81010000	1	1.34995	PNWSpring
6B	81230000	3	-1.2364	PNWSpring
6B	81350000	1	-1.03475	PNWSpring
6B	81360000	1	-1.03475	PNWSpring
6B	81650000	2	-1.22258	PNWSpring
6B	81660000	4	-0.687346	PNWSpring
6B	81720000	3	-1.29799	PNWSpring
6B	81980000	1	-1.03475	PNWSpring
6B	82000000	1	-0.443671	PNWSpring
6B	82050000	1	-1.03475	PNWSpring
6B	82060000	3	-1.424	PNWSpring
6B	82150000	2	-0.747393	PNWSpring
6B	82160000	1	-0.911101	PNWSpring
6B	82210000	1	-0.911101	PNWSpring
6B	82320000	1	-0.911101	PNWSpring
6B	82330000	1	-0.556452	PNWSpring
6B	82340000	1	-0.911101	PNWSpring
6B	82390000	2	0.60715	PNWSpring
6B	82400000	2	-1.38643	PNWSpring
6B	82410000	1	-1.03475	PNWSpring
6B	82490000	9	-1.77638	PNWSpring
6B	82520000	10	0.91274	PNWSpring
6B	82540000	3	-0.720332	PNWSpring
6B	82720000	2	-0.520725	PNWSpring
6B	82740000	1	-0.556452	PNWSpring
6B	82750000	1	-1.03475	PNWSpring
6B	82950000	5	0.351706	PNWSpring
6B	83120000	1	1.24125	PNWSpring
6B	83130000	1	-0.333608	PNWSpring
6B	83190000	3	0.43498	PNWSpring
6B	83200000	2	-0.747393	PNWSpring
6B	83240000	1	-1.03475	PNWSpring
6B	83250000	2	-1.38643	PNWSpring
6B	83590000	1	-1.03475	PNWSpring
6B	83890000	4	-1.21339	PNWSpring
6B	83900000	4	-1.32364	PNWSpring
6B	84070000	2	-0.448811	PNWSpring
6B	84120000	1	-0.226262	PNWSpring
6B	84130000	5	-0.210279	PNWSpring
6B	84140000	5	-0.975706	PNWSpring
6B	84350000	1	-0.790167	PNWSpring
6B	84490000	1	-0.226262	PNWSpring
6B	84550000	1	-0.671951	PNWSpring
6B	84560000	1	-0.911101	PNWSpring
6B	84610000	12	-1.50869	PNWSpring
6B	84740000	4	1.89066	PNWSpring
6B	84750000	8	-1.73249	PNWSpring
6B	84840000	1	-0.911101	PNWSpring
6B	84920000	2	-0.900325	PNWSpring
6B	84930000	3	-1.61726	PNWSpring
6B	85100000	4	-0.961802	PNWSpring
6B	85380000	5	-1.68826	PNWSpring
6B	85430000	3	-1.55284	PNWSpring
6B	85440000	2	-0.303161	PNWSpring
6B	85650000	3	-0.990047	PNWSpring
6B	85700000	4	-0.512586	PNWSpring
6B	85710000	33	-2.29055	PNWSpring
6B	85760000	2	-1.38643	PNWSpring
6B	85780000	3	-0.875365	PNWSpring
6B	85840000	2	-1.30359	PNWSpring
6B	85850000	1	-0.911101	PNWSpring
6B	86440000	1	0.775179	PNWSpring
6B	86640000	2	1.34268	PNWSpring
6B	86670000	1	-0.226262	PNWSpring
6B	87330000	1	-0.911101	PNWSpring
6B	87340000	1	-0.790167	PNWSpring
6B	88210000	5	-1.7371	PNWSpring
6B	88220000	1	0.991229	PNWSpring
6B	88260000	2	1.66311	PNWSpring
6B	88650000	1	-0.911101	PNWSpring
6B	88710000	5	0.26761	PNWSpring
6B	88720000	1	-0.911101	PNWSpring
6B	88740000	11	-2.02619	PNWSpring
6B	88750000	2	-0.304982	PNWSpring
6B	88810000	5	-1.40022	PNWSpring
6B	88880000	1	-1.03475	PNWSpring
6B	89130000	1	-1.03475	PNWSpring
6B	89160000	13	-1.66578	PNWSpring
6B	89170000	2	-0.833872	PNWSpring
6B	89240000	1	-0.790167	PNWSpring
6B	89520000	1	-1.03475	PNWSpring
6B	89570000	1	-0.911101	PNWSpring
6B	89580000	2	-0.844796	PNWSpring
6B	89600000	4	-0.0375677	PNWSpring
6B	89680000	1	-1.03475	PNWSpring
6B	89690000	1	-0.671951	PNWSpring
6B	89700000	2	-0.900325	PNWSpring
6B	89880000	6	-0.305051	PNWSpring
6B	89900000	2	-1.38643	PNWSpring
6B	89910000	1	-0.911101	PNWSpring
6B	89960000	1	-1.03475	PNWSpring
6B	90030000	1	-0.671951	PNWSpring
6B	90100000	4	-1.47083	PNWSpring
6B	90180000	7	-1.78933	PNWSpring
6B	90390000	3	-1.424	PNWSpring
6B	90430000	1	-0.911101	PNWSpring
6B	90740000	1	-0.790167	PNWSpring
6B	90800000	5	-1.55481	PNWSpring
6B	90930000	2	-0.252184	PNWSpring
6B	90940000	4	-1.08847	PNWSpring
6B	91000000	10	-1.25301	PNWSpring
6B	91010000	1	-0.556452	PNWSpring
6B	91060000	3	-1.1734	PNWSpring
6B	91070000	1	-0.556452	PNWSpring
6B	91110000	1	-0.911101	PNWSpring
6B	91130000	1	-0.790167	PNWSpring
6B	91200000	4	-0.639845	PNWSpring
6B	91480000	1	-0.790167	PNWSpring
6B	91610000	1	-0.556452	PNWSpring
6B	91620000	3	-0.495216	PNWSpring
6B	91710000	1	-0.671951	PNWSpring
6B	91770000	1	-0.911101	PNWSpring
6B	91890000	2	-0.822949	PNWSpring
6B	92010000	1	-1.03475	PNWSpring
6B	92050000	2	-1.30359	PNWSpring
6B	92090000	1	-0.911101	PNWSpring
6B	92280000	1	-0.790167	PNWSpring
6B	92290000	5	-1.68927	PNWSpring
6B	92340000	1	-1.03475	PNWSpring
6B	92350000	2	-1.30359	PNWSpring
6B	92410000	1	-0.911101	PNWSpring
6B	92430000	1	-1.03475	PNWSpring
6B	92460000	6	-0.745966	PNWSpring
6B	92470000	6	-1.07223	PNWSpring
6B	92490000	1	-0.671951	PNWSpring
6B	92520000	1	-0.0197232	PNWSpring
6B	92530000	7	-1.45217	PNWSpring
6B	92570000	1	-0.790167	PNWSpring
6B	92580000	1	-1.03475	PNWSpring
6B	92610000	1	-0.911101	PNWSpring
6B	92720000	2	-0.745572	PNWSpring
6B	92740000	2	-1.14338	PNWSpring
6B	92750000	1	-0.790167	PNWSpring
6B	92760000	1	-0.671951	PNWSpring
6B	92770000	4	-1.26323	PNWSpring
6B	93010000	1	-1.03475	PNWSpring
6B	93100000	2	-1.38643	PNWSpring
6B	93340000	2	-0.822949	PNWSpring
6B	93380000	4	-1.67961	PNWSpring
6B	93420000	2	-1.22075	PNWSpring
6B	93430000	8	-1.6483	PNWSpring
6B	93440000	1	0.775179	PNWSpring
6B	93490000	1	-1.03475	PNWSpring
6B	93560000	7	-1.29229	PNWSpring
6B	93880000	10	-2.16127	PNWSpring
6B	93990000	1	-0.911101	PNWSpring
6B	94090000	11	-2.06539	PNWSpring
6B	94120000	2	-1.22075	PNWSpring
6B	94180000	1	-0.911101	PNWSpring
6B	94230000	1	-1.03475	PNWSpring
6B	94300000	2	-1.38643	PNWSpring
6B	94330000	1	-1.03475	PNWSpring
6B	95230000	2	0.542518	PNWSpring
6B	95240000	2	-1.22075	PNWSpring
6B	95320000	2	0.542518	PNWSpring
6B	95340000	2	-1.30359	PNWSpring
6B	95440000	8	-0.187402	PNWSpring
6B	95480000	1	-1.03475	PNWSpring
6B	95490000	2	-0.309533	PNWSpring
6B	95510000	1	-1.03475	PNWSpring
6B	95580000	1	-0.911101	PNWSpring
6B	95810000	1	-0.911101	PNWSpring
6B	95870000	5	-1.511	PNWSpring
6B	95890000	1	-1.03475	PNWSpring
6B	96030000	1	-1.03475	PNWSpring
6B	96320000	1	0.360743	PNWSpring
6B	96340000	5	-0.204236	PNWSpring
6B	96370000	1	-0.911101	PNWSpring
6B	96400000	3	-0.844217	PNWSpring
6B	96450000	4	0.734778	PNWSpring
6B	96470000	2	-0.309533	PNWSpring
6B	96540000	4	-1.73297	PNWSpring
6B	96550000	13	-1.98289	PNWSpring
6B	96640000	8	-1.79124	PNWSpring
6B	96650000	1	-0.911101	PNWSpring
6B	96670000	1	-0.911101	PNWSpring
6B	96830000	1	0.449065	PNWSpring
6B	96870000	8	-2.18244	PNWSpring
6B	96940000	4	-1.78634	PNWSpring
6B	97380000	1	-0.911101	PNWSpring
6B	97540000	12	-2.17641	PNWSpring
6B	97820000	1	0.775179	PNWSpring
6B	98070000	1	-0.911101	PNWSpring
6B	98650000	1	-1.03475	PNWSpring
6B	98660000	3	-1.61726	PNWSpring
6B	98820000	2	-1.38643	PNWSpring
6B	98860000	4	-0.975876	PNWSpring
6B	98930000	1	-1.03475	PNWSpring
6B	98990000	6	-0.11868	PNWSpring
6B	99070000	1	0.449065	PNWSpring
6B	99350000	3	-1.61726	PNWSpring
6B	99580000	1	-0.911101	PNWSpring
6B	99920000	1	-0.790167	PNWSpring
6B	100550000	2	-0.0145924	PNWSpring
6B	100630000	12	-1.83811	PNWSpring
6B	100900000	2	-1.22258	PNWSpring
6B	100950000	3	-0.697679	PNWSpring
6B	101150000	6	-1.82302	PNWSpring
6B	101160000	2	0.507016	PNWSpring
6B	101220000	1	-1.03475	PNWSpring
6B	101320000	1	-1.03475	PNWSpring
6B	101410000	2	-0.822949	PNWSpring
6B	101530000	1	-1.03475	PNWSpring
6B	101630000	1	-1.03475	PNWSpring
6B	101730000	5	-1.50999	PNWSpring
6B	102080000	1	-0.790167	PNWSpring
6B	102260000	2	-1.05872	PNWSpring
6B	102380000	1	-1.03475	PNWSpring
6B	102480000	1	-0.790167	PNWSpring
6B	102620000	3	-1.61726	PNWSpring
6B	103200000	1	-0.790167	PNWSpring
6B	103290000	6	-1.28206	PNWSpring
6B	103430000	3	-1.23498	PNWSpring
6B	103660000	21	0.736503	PNWSpring
6B	103670000	12	-1.50399	PNWSpring
6B	103690000	4	-1.62624	PNWSpring
6B	103720000	1	-1.03475	PNWSpring
6B	103840000	2	-0.900325	PNWSpring
6B	103960000	1	-0.671951	PNWSpring
6B	104450000	3	-1.61726	PNWSpring
6B	105310000	1	-0.790167	PNWSpring
6B	105930000	2	-1.13974	PNWSpring
6B	106100000	1	-1.03475	PNWSpring
6B	106140000	1	-1.03475	PNWSpring
6B	106390000	1	-1.03475	PNWSpring
6B	106470000	3	0.0973059	PNWSpring
6B	106500000	24	-2.01048	PNWSpring
6B	106540000	8	0.704613	PNWSpring
6B	106890000	1	-1.03475	PNWSpring
6B	106940000	1	-1.03475	PNWSpring
6B	106980000	1	-0.671951	PNWSpring
6B	107060000	3	-1.424	PNWSpring
6B	107070000	2	-1.38643	PNWSpring
6B	107240000	4	-1.57405	PNWSpring
6B	107330000	4	-1.52068	PNWSpring
6B	107620000	1	-0.911101	PNWSpring
6B	107670000	2	-0.44699	PNWSpring
6B	107880000	1	-0.556452	PNWSpring
6B	108000000	2	-1.05872	PNWSpring
6B	108210000	2	-1.22258	PNWSpring
6B	108220000	13	-1.30753	PNWSpring
6B	108710000	1	-1.03475	PNWSpring
6B	108750000	2	-1.38643	PNWSpring
6B	109140000	3	-0.674318	PNWSpring
6B	109390000	1	-0.911101	PNWSpring
6B	109780000	2	-1.38643	PNWSpring
6B	110770000	2	-1.38643	PNWSpring
6B	110870000	1	-1.03475	PNWSpring
6B	111120000	14	-2.45719	PNWSpring
6B	111360000	1	-1.03475	PNWSpring
6B	112610000	1	-1.03475	PNWSpring
6B	112720000	1	-0.790167	PNWSpring
6B	112890000	2	-1.22075	PNWSpring
6B	112900000	2	1.13877	PNWSpring
6B	112920000	1	-1.03475	PNWSpring
6B	113020000	5	-1.91738	PNWSpring
6B	113040000	6	-1.54457	PNWSpring
6B	113060000	1	-0.911101	PNWSpring
6B	113190000	1	-0.671951	PNWSpring
6B	113300000	2	0.422357	PNWSpring
6B	113320000	9	-1.86579	PNWSpring
6B	113330000	12	-1.85195	PNWSpring
6B	113350000	2	-0.575344	PNWSpring
6B	113440000	2	-1.22075	PNWSpring
6B	113450000	4	-0.541909	PNWSpring
6B	113580000	2	-0.463376	PNWSpring
6B	113650000	4	-0.900812	PNWSpring
6B	113760000	19	-0.499512	PNWSpring
6B	113770000	6	0.276639	PNWSpring
6B	113780000	1	-0.790167	PNWSpring
6B	113840000	12	-1.06563	PNWSpring
6B	113860000	3	-1.2994	PNWSpring
6B	114010000	1	-0.790167	PNWSpring
6B	114020000	9	-1.55759	PNWSpring
6B	114030000	5	-1.59862	PNWSpring
6B	114050000	6	-1.31969	PNWSpring
6B	114130000	4	-1.73297	PNWSpring
6B	114150000	2	-0.979522	PNWSpring
6B	114240000	1	-0.911101	PNWSpring
6B	114260000	10	-0.0679611	PNWSpring
6B	114330000	3	-1.05022	PNWSpring
6B	114360000	16	-1.78372	PNWSpring
6B	114370000	2	-1.30359	PNWSpring
6B	114450000	3	-0.0839196	PNWSpring
6B	114500000	2	-0.319547	PNWSpring
6B	114600000	4	-1.62624	PNWSpring
6B	114700000	2	-1.05872	PNWSpring
6B	114730000	7	0.210288	PNWSpring
6B	114880000	20	-0.676326	PNWSpring
6B	115010000	1	-1.03475	PNWSpring
6B	115020000	12	-1.90681	PNWSpring
6B	115030000	4	-1.62976	PNWSpring
6B	115060000	3	-1.03677	PNWSpring
6B	115520000	15	-1.66136	PNWSpring
6B	115530000	5	0.393502	PNWSpring
6B	115570000	1	-1.03475	PNWSpring
6B	115680000	2	-0.639976	PNWSpring
6B	115690000	1	-0.556452	PNWSpring
6B	115700000	25	-1.21793	PNWSpring
6B	115920000	3	-1.1734	PNWSpring
6B	115940000	9	-0.664756	PNWSpring
6B	116120000	15	-0.1088	PNWSpring
6B	116350000	4	-1.21104	PNWSpring
6B	116490000	5	-1.60265	PNWSpring
6B	116600000	3	-1.29799	PNWSpring
6B	116740000	20	-1.66931	PNWSpring
6B	117120000	1	0.269703	PNWSpring
6B	117130000	2	-1.38643	PNWSpring
6B	117290000	8	-1.9005	PNWSpring
6B	117490000	2	-0.844796	PNWSpring
6B	117500000	14	-1.2723	PNWSpring
6B	117510000	14	-1.08584	PNWSpring
6B	117540000	1	-0.671951	PNWSpring
6B	117630000	2	-0.902146	PNWSpring
6B	117700000	3	0.204908	PNWSpring
6B	117750000	8	-0.170207	PNWSpring
6B	117770000	10	-0.508356	PNWSpring
6B	117780000	2	-0.233067	PNWSpring
6B	117790000	6	0.0300626	PNWSpring
6B	117800000	19	0.113329	PNWSpring
6B	117830000	3	0.654432	PNWSpring
6B	117860000	1	-0.790167	PNWSpring
6B	117890000	1	-0.790167	PNWSpring
6B	117900000	5	-1.08297	PNWSpring
6B	117990000	1	-1.03475	PNWSpring
6B	118030000	1	-1.03475	PNWSpring
6B	118040000	1	-0.671951	PNWSpring
6B	118190000	6	0.0840703	PNWSpring
6B	118420000	1	-1.03475	PNWSpring
6B	118950000	1	-0.911101	PNWSpring
6B	118960000	3	-1.424	PNWSpring
6B	119120000	4	1.89124	PNWSpring
6B	119130000	5	2.07895	PNWSpring
6B	119520000	2	0.327685	PNWSpring
6B	119530000	2	1.89342	PNWSpring
6B	119820000	2	1.13149	PNWSpring
6B	119840000	2	-1.30359	PNWSpring
6B	119900000	2	-0.761958	PNWSpring
6B	119980000	8	-0.889551	PNWSpring
6B	120000000	2	-1.30359	PNWSpring
6B	120010000	6	-1.54457	PNWSpring
6B	120130000	8	-0.994157	PNWSpring
6B	120280000	9	0.307993	PNWSpring
6B	120310000	13	0.371543	PNWSpring
6B	120350000	5	0.381417	PNWSpring
6B	120620000	1	-0.556452	PNWSpring
6B	120640000	3	1.37721	PNWSpring
6B	120650000	1	0.175945	PNWSpring
6B	120660000	6	0.482045	PNWSpring
6B	120800000	2	-0.983163	PNWSpring
6B	120830000	3	-1.23498	PNWSpring
6B	121430000	21	0.986468	PNWSpring
6B	121480000	2	0.971274	PNWSpring
6B	121520000	6	-1.3914	PNWSpring
6B	121730000	7	0.302492	PNWSpring
6B	121780000	1	-1.03475	PNWSpring
6B	121810000	7	0.0603067	PNWSpring
6B	121940000	1	-0.911101	PNWSpring
6B	121950000	5	-0.652917	PNWSpring
6B	122180000	7	0.473842	PNWSpring
6B	122260000	2	-0.594461	PNWSpring
6B	122290000	17	1.3636	PNWSpring
6B	122480000	1	-0.671951	PNWSpring
6B	122510000	13	2.79258	PNWSpring
6B	122570000	1	-0.911101	PNWSpring
6B	122670000	3	0.426485	PNWSpring
6B	122790000	5	-1.59862	PNWSpring
6B	122940000	6	-1.39052	PNWSpring
6B	122950000	5	0.175456	PNWSpring
6B	122960000	1	-0.556452	PNWSpring
6B	122970000	3	-0.380535	PNWSpring
6B	123010000	2	-1.13974	PNWSpring
6B	123180000	3	0.457633	PNWSpring
6B	123190000	1	-1.03475	PNWSpring
6B	123200000	4	-1.27614	PNWSpring
6B	123230000	1	-0.790167	PNWSpring
6B	123350000	2	-0.900325	PNWSpring
6B	123410000	11	1.11824	PNWSpring
6B	123450000	1	-0.556452	PNWSpring
6B	123470000	7	-0.0920485	PNWSpring
6B	123480000	3	1.27527	PNWSpring
6B	123490000	3	-1.2364	PNWSpring
6B	123650000	1	-0.671951	PNWSpring
6B	123700000	11	-0.44627	PNWSpring
6B	123710000	10	-2.02816	PNWSpring
6B	123720000	7	-1.89815	PNWSpring
6B	123730000	15	-0.253148	PNWSpring
6B	123740000	9	0.195652	PNWSpring
6B	123750000	3	-0.869702	PNWSpring
6B	123820000	9	2.01669	PNWSpring
6B	123830000	29	0.71898	PNWSpring
6B	123840000	8	0.430918	PNWSpring
6B	123860000	1	-1.03475	PNWSpring
6B	123900000	11	-0.144401	PNWSpring
6B	123910000	3	-0.149755	PNWSpring
6B	123960000	1	-0.790167	PNWSpring
6B	124060000	1	-0.333608	PNWSpring
6B	124070000	8	-1.86145	PNWSpring
6B	124080000	39	-1.99943	PNWSpring
6B	124090000	1	-0.0197232	PNWSpring
6B	124350000	3	-1.23498	PNWSpring
6B	124380000	25	0.137641	PNWSpring
6B	124420000	5	-1.299	PNWSpring
6B	124430000	12	-1.2741	PNWSpring
6B	124460000	3	-1.55284	PNWSpring
6B	124480000	5	-1.37856	PNWSpring
6B	124530000	4	-0.828093	PNWSpring
6B	124540000	1	-0.671951	PNWSpring
6B	124550000	1	-0.790167	PNWSpring
6B	124640000	5	1.11915	PNWSpring
6B	124660000	1	-1.03475	PNWSpring
6B	124950000	4	-1.41864	PNWSpring
6B	125010000	1	-1.03475	PNWSpring
6B	125040000	2	-0.983163	PNWSpring
6B	125050000	1	-0.556452	PNWSpring
6B	125200000	3	-0.990047	PNWSpring
6B	125210000	2	-0.983163	PNWSpring
6B	125400000	4	-1.41864	PNWSpring
6B	125480000	2	-1.22075	PNWSpring
6B	125530000	4	-1.52068	PNWSpring
6B	125600000	1	-0.911101	PNWSpring
6B	125610000	2	-1.22075	PNWSpring
6B	125640000	4	1.0368	PNWSpring
6B	125710000	6	-1.66897	PNWSpring
6B	125720000	15	0.772747	PNWSpring
6B	126080000	1	-0.0197232	PNWSpring
6B	126130000	7	-1.41695	PNWSpring
6B	126140000	5	0.892541	PNWSpring
6B	126150000	1	-0.556452	PNWSpring
6B	126210000	19	-1.06151	PNWSpring
6B	126220000	5	0.420192	PNWSpring
6B	126520000	22	-1.40202	PNWSpring
6B	126600000	1	-0.0197232	PNWSpring
6B	126620000	20	1.22291	PNWSpring
6B	126630000	1	0.617557	PNWSpring
6B	126720000	5	1.02045	PNWSpring
6B	126780000	6	-0.700369	PNWSpring
6B	126860000	2	-1.22258	PNWSpring
6B	126870000	4	-0.436935	PNWSpring
6B	126910000	4	-1.11838	PNWSpring
6B	126920000	1	-1.03475	PNWSpring
6B	126940000	4	1.05615	PNWSpring
6B	126990000	2	-0.745572	PNWSpring
6B	127030000	5	2.28089	PNWSpring
6B	127230000	2	-0.601743	PNWSpring
6B	127310000	2	-0.378717	PNWSpring
6B	127320000	28	-1.97986	PNWSpring
6B	127600000	5	0.604499	PNWSpring
6B	127610000	1	-0.443671	PNWSpring
6B	127740000	2	-1.38643	PNWSpring
6B	127750000	17	-2.21959	PNWSpring
6B	127760000	2	-1.38643	PNWSpring
6B	128010000	1	-0.671951	PNWSpring
6B	128180000	1	0.92193	PNWSpring
6B	128730000	1	-0.911101	PNWSpring
6B	128740000	1	-0.911101	PNWSpring
6B	128820000	1	-0.911101	PNWSpring
6B	129230000	1	-0.671951	PNWSpring
6B	129260000	3	-1.12313	PNWSpring
6B	129270000	1	-0.911101	PNWSpring
6B	129300000	8	0.383273	PNWSpring
6B	129440000	1	-0.333608	PNWSpring
6B	129510000	4	2.68001	PNWSpring
6B	129560000	3	-1.42541	PNWSpring
6B	129680000	1	-0.333608	PNWSpring
6B	129850000	10	0.203701	PNWSpring
6B	129860000	9	-2.24474	PNWSpring
6B	129910000	1	-0.226262	PNWSpring
6B	130070000	2	1.93347	PNWSpring
6B	130110000	1	-0.790167	PNWSpring
6B	130300000	15	1.54217	PNWSpring
6B	130320000	5	-0.571842	PNWSpring
6B	130480000	2	-0.761958	PNWSpring
6B	130500000	1	-0.556452	PNWSpring
6B	130580000	3	-1.29799	PNWSpring
6B	130600000	2	-1.38643	PNWSpring
6B	130820000	8	-1.38965	PNWSpring
6B	130830000	14	-2.21058	PNWSpring
6B	130870000	2	-1.06054	PNWSpring
6B	130900000	1	-0.911101	PNWSpring
6B	130930000	16	-2.18213	PNWSpring
6B	130940000	9	-1.90215	PNWSpring
6B	130960000	9	-1.66305	PNWSpring
6B	131120000	16	-1.88709	PNWSpring
6B	131170000	2	-1.22075	PNWSpring
6B	131210000	2	-1.30359	PNWSpring
6B	131600000	2	-1.38643	PNWSpring
6B	131660000	2	-0.303161	PNWSpring
6B	131710000	2	-1.22075	PNWSpring
6B	131720000	3	2.1276	PNWSpring
6B	131730000	1	1.61085	PNWSpring
6B	131760000	1	-0.911101	PNWSpring
6B	131900000	9	-1.948	PNWSpring
6B	132120000	2	-1.14338	PNWSpring
6B	132140000	7	-0.598184	PNWSpring
6B	132150000	1	-0.911101	PNWSpring
6B	132230000	4	-0.531939	PNWSpring
6B	132310000	6	0.845933	PNWSpring
6B	132330000	1	-0.556452	PNWSpring
6B	132340000	3	-1.36807	PNWSpring
6B	132350000	2	-0.448811	PNWSpring
6B	132410000	7	0.0796974	PNWSpring
6B	132430000	13	-0.745312	PNWSpring
6B	132440000	3	-0.0471081	PNWSpring
6B	132670000	1	-0.790167	PNWSpring
6B	132700000	1	-1.03475	PNWSpring
6B	132900000	3	1.24483	PNWSpring
6B	133160000	4	1.09544	PNWSpring
6B	133320000	5	-1.00542	PNWSpring
6B	133350000	1	-0.0197232	PNWSpring
6B	133360000	3	-0.52778	PNWSpring
6B	133410000	5	-0.4953	PNWSpring
6B	133440000	3	-0.641754	PNWSpring
6B	133620000	3	-1.19605	PNWSpring
6B	133630000	10	-1.59168	PNWSpring
6B	133690000	1	0.697727	PNWSpring
6B	133700000	3	-1.00137	PNWSpring
6B	133840000	1	0.617557	PNWSpring
6B	133940000	1	-0.911101	PNWSpring
6B	133980000	3	-1.17623	PNWSpring
6B	133990000	12	0.0527225	PNWSpring
6B	134000000	1	0.449065	PNWSpring
6B	134090000	1	-0.443671	PNWSpring
6B	134210000	2	-1.30359	PNWSpring
6B	134220000	3	-1.36241	PNWSpring
6B	134270000	1	-1.03475	PNWSpring
6B	134460000	2	-1.38643	PNWSpring
6B	134660000	4	-1.78634	PNWSpring
6B	134820000	14	-2.1472	PNWSpring
6B	135110000	38	-0.735996	PNWSpring
6B	135120000	19	-1.65222	PNWSpring
6B	135210000	2	-1.05872	PNWSpring
6B	135370000	2	-0.610846	PNWSpring
6B	135400000	12	-1.91857	PNWSpring
6B	135410000	1	-0.790167	PNWSpring
6B	135470000	1	-0.911101	PNWSpring
6B	135480000	5	-1.38058	PNWSpring
6B	135590000	20	-1.22421	PNWSpring
6B	135690000	10	-1.32334	PNWSpring
6B	135700000	4	-0.780004	PNWSpring
6B	135710000	2	-0.82659	PNWSpring
6B	135840000	3	-1.424	PNWSpring
6B	135850000	1	-0.911101	PNWSpring
6B	135860000	4	-0.204117	PNWSpring
6B	135930000	2	-1.22075	PNWSpring
6B	135950000	4	1.01158	PNWSpring
6B	135990000	6	1.27578	PNWSpring
6B	136090000	10	0.52879	PNWSpring
6B	136100000	3	0.320298	PNWSpring
6B	136110000	4	-0.960042	PNWSpring
6B	136120000	2	-0.752855	PNWSpring
6B	136350000	1	-0.226262	PNWSpring
6B	136440000	2	-1.13974	PNWSpring
6B	136450000	13	-0.915742	PNWSpring
6B	136490000	1	-0.790167	PNWSpring
6B	136500000	6	0.0176674	PNWSpring
6B	136510000	4	0.958212	PNWSpring
6B	136520000	21	0.762204	PNWSpring
6B	136530000	3	-0.774841	PNWSpring
6B	136790000	7	0.861656	PNWSpring
6B	136800000	1	-0.556452	PNWSpring
6B	136910000	2	-1.22258	PNWSpring
6B	136920000	7	-1.82454	PNWSpring
6B	137380000	5	-1.30101	PNWSpring
6B	137420000	5	-0.877006	PNWSpring
6B	137450000	2	-0.761958	PNWSpring
6B	137540000	3	0.173052	PNWSpring
6B	137550000	10	-1.65326	PNWSpring
6B	137620000	1	-0.671951	PNWSpring
6B	137860000	1	-0.911101	PNWSpring
6B	137870000	2	-1.30359	PNWSpring
6B	138220000	1	-0.911101	PNWSpring
6B	138350000	3	-1.61726	PNWSpring
6B	138420000	10	-1.6264	PNWSpring
6B	138480000	1	-0.790167	PNWSpring
6B	138520000	3	-0.580166	PNWSpring
6B	138620000	3	-1.30365	PNWSpring
6B	138630000	3	-0.992878	PNWSpring
6B	138710000	1	-0.790167	PNWSpring
6B	138860000	3	-1.23498	PNWSpring
6B	139180000	3	-0.869702	PNWSpring
6B	139410000	8	-1.98755	PNWSpring
6B	139880000	1	1.24125	PNWSpring
6B	139890000	3	0.866098	PNWSpring
6B	140090000	4	2.20264	PNWSpring
6B	140330000	2	1.45738	PNWSpring
6B	140360000	11	1.64133	PNWSpring
